list1,,,list2
index,mz,rt,index,rt,mz
1,60.9930442142,957.449
2,60.9928701742,1467.34
3,60.9927989383,1541.71
4,60.9929993854,1129.66,1,60.9931116765,992.125,
5,60.9930036862,1627.7,2,60.9930285676,1489.76,
,,,3,60.9930742017,1166.68
,,,4,60.9930598784,1588.73
,,,5,60.9930063114,1556.19
,,,6,60.9931849544,1689.24
,,,7,62.964136267,1396.28
6,60.9929316865,779.083
7,61.9952304079,1669.755
8,62.9640505088,1354.92,8,62.9640932196,1468.32,
,,,9,62.9972949582,137.5305
,,,10,62.9973528545,1195.18
9,62.9639853002,1445.2
10,62.9973699108,1163.685,11,62.9974519296,1250.73,
,,,12,62.9973535047,1144.13
,,,13,62.9972867342,878.3815
,,,14,62.9973943499,949.575
11,62.9972670057,137.859,15,62.9973087478,311.7415,
12,62.997380576,1108.69
13,62.9974645403,1218.75,16,62.9973186551,1033.42,
14,62.9971826492,1580.685
15,62.9972020052,1731.98
16,62.9973657234,919.299,17,62.9974269002,1092.86,
,,,18,62.9973100146,274.297
,,,19,62.9972790935,756.633
,,,20,62.9972982895,197.353
,,,21,62.9972984237,241.921
,,,22,62.997310756,1000.755
17,62.9973660614,1006.8445,23,62.9972860303,828.1995,
18,62.9974549332,1057.935
19,62.9972304553,863.142
20,62.9973162525,297.281,24,62.9972838285,491.108,
,,,25,62.9972885066,1769.615
,,,26,62.9972915776,436.894
,,,27,62.9972860798,793.536
,,,28,62.9972793751,615.17
,,,29,62.9972827143,543.4135
21,62.9972529908,213.897,30,62.9972852951,391.88,
,,,31,62.9973005459,1852.255
22,62.997269978,742.112,32,62.9972756685,588.458,
,,,33,62.9973544035,1374.775
23,62.9972224615,526.909,34,62.9972742377,686.924,
,,,35,62.9973124677,1555.605
24,62.997258103,471.552,36,62.997287826,656.175,
,,,37,62.9973049456,1613.62
,,,38,62.9974930351,1291.68
25,62.9972883142,410.254,39,62.9973025282,346.9465,
,,,40,62.9972925829,1462.65
,,,41,62.9972964146,1652.39
,,,42,62.9973207479,1494.475
,,,43,62.9973534807,1351.23
,,,44,62.997306376,1713.16
,,,45,66.00965708,1775.59
,,,46,66.0097251253,1853.49
,,,47,66.0097332193,139.0675
,,,48,67.0189234728,1043.45
,,,49,71.0139415988,1421.1
26,62.997261687,343.384
27,67.0190664611,1034.05
28,68.9957591162,282.3845
29,71.0139188037,1385.87,50,71.0141426623,1293.24,
30,71.0139642141,1156.32,51,71.0138484241,981.814,
31,71.0142356755,1253.08,52,71.0139435263,1354.525,
32,71.0139542261,992.4
33,71.0139590232,1107.185,53,71.0138946326,1196.27,
34,71.0139197481,950.2295,54,71.0138330679,788.616,
,,,55,71.0138224683,909.813
35,71.0137822895,889.794,56,71.0138867229,1031.05,
36,71.0140222353,1313.35,57,71.0138992608,1141.94,
37,71.0140808739,1035.35
38,71.0138116517,772.931,58,71.0138183322,647.973,
39,71.0137574564,639.668,59,71.0138036156,475.7585,
40,71.0137447338,469.498
41,71.0142019407,1207.57,60,71.0140019131,1101.06,
,,,61,71.0140215995,1250.73
42,72.9696842543,1627.7,62,72.9698244088,1689.24,
,,,63,72.9931171593,1420.73
,,,64,72.9930584241,742.286
,,,65,72.9931464293,1121.57
43,72.9930835395,1384.3,66,72.9932473291,1229.04,
44,72.9930476264,751.257
45,72.993462373,1199.095
46,73.0294488689,1127.92
47,73.029584677,1326.405,67,73.029542193,1166.43,
,,,68,73.0296090775,1370.92
,,,69,74.0250152981,1355.925
48,74.0249874482,1314.16
49,74.024786188,994.065
50,74.0246184966,887.7445,70,74.0248138581,1020.64,
,,,71,74.0248379718,907.8275
,,,72,74.0245910145,1271.79
51,74.0248497855,1230.13
52,74.96795557,1628.01,73,74.9681454533,1689.91,
,,,74,75.0087364608,1449.23
,,,75,75.0087934027,1152.32
,,,76,75.0088869448,1117.47
53,75.0085770709,1418.3
54,75.0087073583,1121.47,77,75.0087074472,1279.44,
55,75.0089701537,1239.885,78,75.0087140512,1404.18,
,,,79,76.9701407339,1824.815
,,,80,76.9701853483,1371.67
,,,81,76.9700747162,1755.43
56,75.0088896971,1086.76
57,75.0091123556,1200.3
58,76.9698820336,1732.875,82,76.9701406069,1541.95,
59,76.9701254561,1162.48
60,76.9699935288,1579.25,83,76.9700745282,1474.285,
61,76.9698609663,1498.54,84,76.9702333789,1651.69,
,,,85,76.9702052149,1620.05
,,,86,78.9189771078,1185.13
62,78.9191195923,1170.64
63,78.9591052604,1355.08,87,78.9592671118,1468.8,
64,78.9591121231,1445.4,88,78.9592345335,1396.55,
65,78.959054895,1407.21,89,78.9593464924,1212.315,
66,78.9589153361,895.904
67,79.9574673798,1287.53
68,79.9574985723,998.4445
69,79.957535546,923.029
70,79.9573128687,1473.825,90,79.9575017821,1328.635,
,,,91,79.9574275465,1494.75
,,,92,79.9575207579,939.098
,,,93,79.9574349073,1014.73
,,,94,80.9168961077,1185.13
,,,95,81.0459612436,1084.715
,,,96,82.0298842058,1001.755
,,,97,82.9542144941,674.63
,,,98,82.9541704598,727.933
,,,99,82.9751363737,1586.97
,,,100,83.0141399457,1291.105
71,80.9170659499,1170.66
72,81.0461938598,1054.58
73,82.0298795184,980.003
74,82.9542607564,692.9735
75,82.974804463,1545.81
76,83.0143375521,1252.43,101,83.0140878841,1066.13,
77,84.0096448281,1207.83
78,84.0097517014,1252.67
79,84.0089801542,1736.61
80,84.0093534542,1327.56
81,84.0091204624,1387.87,102,84.0094653058,1246.52,
82,84.0089805427,1584.36
83,84.0089895043,1665.62
84,84.0090259245,1492.995
85,84.0090498372,1447.71,103,84.0095634065,1291.96,
,,,104,84.0092354358,1370.58
,,,105,84.0455412197,1020.545
,,,106,84.951304736,729.98
,,,107,84.9513643307,672.58
,,,108,85.0295283221,1042.3
,,,109,85.02943063,1487.52
,,,110,85.0294652871,979.7375
86,84.0455406449,992.3595
87,85.0297192679,1034.08,111,85.0295287009,1140.06,
,,,112,85.0294942073,477.254
88,85.0298191744,1251.16,113,85.0294798976,1410.99,
89,85.0296660028,1319.55
90,85.0294206984,1371.55
91,85.0292858132,1464.54,114,85.029691269,1290.655,
92,85.0298655722,1201.61,115,85.0295837253,1361.625,
,,,116,85.0297968445,1238.46
,,,117,85.9999325826,1775.66
,,,118,86.0000207024,1850.86
,,,119,86.0001362487,1817.53
,,,120,85.9998322931,139.311
,,,121,85.9997295511,239.2055
93,87.0085321612,1462.78
94,87.0088830599,1371.58,122,87.008989835,1218.745,
95,87.0091055858,1314.69,123,87.0087942107,1411.23,
96,87.0092537702,1183.01,124,87.00892658,1357.905,
,,,125,87.009057443,1302.47
,,,126,87.0086480476,750.489
,,,127,87.0086749843,1488.465
,,,128,87.0085963043,907.3075
97,87.0092755528,1261.175,129,87.0087291372,1134.17,
,,,130,87.0086090229,457.205
,,,131,87.0451117529,826.391
98,87.0450447347,779.082,132,87.0451094338,624.397,
99,88.0408550395,1244.47,133,88.0404995366,1338.835,
,,,134,88.0405775685,1284.24
,,,135,88.0403934943,853.076
100,88.0405434172,1296.735
101,88.0403618927,830.34
102,88.9880993472,1467.735
103,88.9880345708,1413.055,136,88.9881287969,1490.38,
,,,137,88.9880860725,1443.46
,,,138,89.0244780103,1420.67
104,89.0245309068,1384.12
105,89.0246270732,891.838,139,89.0244839572,1027.26,
,,,140,89.024447292,783.286
106,89.025107362,1252.68
107,89.024697822,1156.32,141,89.0248757056,1293.265,
108,89.0244976297,766.793,142,89.024754378,907.317,
,,,143,89.0245371237,1360.225
,,,144,89.0244446167,1852.015
,,,145,89.0243685786,1486.465
109,89.0246960204,998.451
110,89.0247388718,1318.21,146,89.0245436512,1200.45,
,,,147,89.0244018955,1765.34
,,,148,89.0246358884,1099.05
111,89.0249351856,1068.16,149,89.0247254012,1250.72,
112,89.0243581778,1732.42,150,89.0243827324,1550.1,
113,89.0243558138,136.833
114,89.0250372465,1209.61
115,89.0243687014,1584.865
116,89.024353758,1462.03,151,89.0243973687,1618.23,
117,89.0244127601,639.67
118,89.0243457869,1521.23,152,89.0244027703,1654.13,
119,89.024377194,1669.69,153,89.0243933447,1721.56,
,,,154,90.0097774106,1773.57
,,,155,90.0098156471,1818.635
,,,156,90.0097808632,232.5195
,,,157,90.0280590744,907.756
,,,158,91.0395881565,914.822
,,,159,93.0094529525,1852.71
,,,160,93.0094840419,1771.88
,,,161,94.0049009758,1851.955
,,,162,94.0048987342,1775.53
,,,163,94.0048461599,137.688
120,89.0244041422,572.014
121,89.0243793568,319.299
122,89.024403672,695.018
123,89.0243966142,180.517
124,90.0280182943,891.843
125,91.0395507194,887.7375
126,94.9808665096,1162.47
127,94.9807389423,908.8315
128,94.9807965413,1112.31
129,94.98059896,134.981
130,94.9808456931,1004.49,164,94.9807667666,1194.49,
131,94.9806871544,1733.16,165,94.9808785284,1824.835,
132,94.9811074888,1066.105,166,94.9808528136,1250.78,
133,94.9806816448,459.249
134,94.980638074,1497.98
135,94.9810507925,1214.06,167,94.9808733025,1373.065,
,,,168,94.9807754556,1148.18
136,94.9807067856,859.042
137,94.9807771064,803.704
138,94.9806369615,407.998
139,94.980620094,209.0825
140,94.9807270005,758.575,169,94.9808658933,920.7385,
141,94.9806521324,522.809
142,94.9806995984,717.5705
143,94.9806479863,580.2095
144,94.9806449088,371.086
145,94.9806474384,299.325
146,94.9807307615,1447.47
147,94.9811152102,1580.37,170,94.9807838694,1755.025,
,,,171,94.9810002445,1543.93
148,94.9809061623,1328.53
149,94.9811837983,1669.15,172,94.9807683644,1473.35,
,,,173,94.9812404321,1620.635
,,,174,94.9808949034,1289.69
,,,175,94.9812418748,1651.92
150,96.9697151359,1355.085
151,96.9704634709,1203.48,176,96.9697786887,1396.565,
152,96.9698461587,1407.855,177,96.9701811368,1236.35,
153,98.0247586088,888.4045,178,98.0248615251,1019.06,
154,98.0249751615,992.306,179,98.0248617646,908.498,
,,,180,98.9673310698,1240.29
,,,181,98.9670777941,1213.255
155,98.9675602631,1203.45
156,99.0093781609,1250.63
157,99.0094042306,1205.52,182,99.0089902702,1043.64,
,,,183,99.0091375351,1289.75
,,,184,99.009027318,1358.91
158,99.0092922613,1316.23
159,99.0089892583,1371.47,185,99.009222164,1240.47,
,,,186,99.0089178791,1409.53
,,,187,99.9258009362,1603.53
,,,188,100.004160125,738.1805
,,,189,100.022697954,705.379
,,,190,100.040647553,1101.33
,,,191,100.040606377,1064.07
160,99.009297734,1032.86
161,100.004165022,752.428
162,100.022663186,672.471
163,100.040993446,1068.16
164,100.040868355,1023.05,192,100.040504275,1168.535,
,,,193,100.985825608,1584.905
,,,194,101.024548599,1166.64
,,,195,101.024479647,1409.785
165,100.040651439,1129.93
166,100.985634061,1545.78
167,101.024730706,1129.66,196,101.024749597,1293.485,
,,,197,101.024557338,1360.75
168,101.024593438,1369.565,198,101.024867708,1236.34,
169,101.02509763,1253.67,199,101.024661509,1066.14,
,,,200,101.024608588,1103.12
,,,201,101.024415657,985.695
,,,202,101.024448047,1029.07
,,,203,101.024180301,1558.325
170,101.024853359,1318.28,204,101.024363033,1491.11,
171,101.02519473,1197.625
172,101.025044794,1070.2
173,101.025015883,1027.16
174,101.024803077,1006.65
175,101.06075081,713.471
176,102.05643463,1272.235
177,102.056376353,1166.57,205,102.056181641,1314.23,
,,,206,102.05606311,1204.69
,,,207,103.003712974,1408.6
178,102.056062916,1430.745
179,103.003871091,1369.52,208,103.003726644,1178.98,
180,103.004014517,1147.725
181,103.040139436,957.448
182,103.040109574,858.5365,209,103.040099878,979.6175,
183,103.040084768,725.775,210,103.040152674,876.7245,
,,,211,103.04017383,734.087
,,,212,103.999029886,1199.2
,,,213,103.999018285,1142.08
184,103.998933651,865.19
185,103.999486796,1057.975,214,103.998884968,894.993,
186,103.999419114,1160.155
187,103.999244293,1108.02
188,103.999496955,1251.17,215,103.999138936,1082.62,
,,,216,104.035599317,1363.77
,,,217,105.019593601,1119.47
,,,218,105.019320296,1435.44
,,,219,106.023123083,1119.74
,,,220,111.000306589,1773.54
,,,221,111.019943707,965.595
,,,222,111.020107443,901.858
189,103.998933607,816.388
190,103.999307289,1332.705
191,104.035815653,1320.56
192,105.019862703,1088.66
193,105.019394945,1400.75
194,105.019352468,1437.3
195,106.023483723,1090.33
196,111.020243547,945.144
197,111.020078104,865.187,223,111.020075955,732.036,
,,,224,112.02322402,732.036
,,,225,112.023228049,901.376
198,111.020033694,697.069
199,112.023232648,695.023,226,112.022735979,797.636,
,,,227,112.040499809,1371.73
,,,228,112.988540237,1240.36
,,,229,112.98829739,1207.35
200,112.040897505,1325.48
201,112.985914265,277.715
202,112.988868271,1205.52,230,112.988400533,1066.18,
203,112.988725397,1017.0655,231,112.988474188,1140.23,
,,,232,112.985670933,307.642
,,,233,113.024523261,1024.84
204,112.988666701,1113.26
205,112.988973411,1070.21
206,113.024741991,992.305
207,113.024771541,1156.425,234,113.024594036,981.801,
,,,235,113.024551621,1194.47
,,,236,113.024367692,1256.96
,,,237,113.024750652,1295.635
,,,238,114.056314817,1133.88
,,,239,114.936165593,1825.405
208,113.024931212,951.293
209,114.056729035,1096.86
210,114.936316923,278.304,240,114.93624272,374.977,
,,,241,114.936212355,252.8475
,,,242,115.003791025,1421.955
211,115.003943557,1386.1,243,115.003951734,1305.81,
212,115.004363889,1265.335,244,115.003833487,1105.16,
,,,245,115.021000985,909.05
,,,246,116.035632527,955.508
,,,247,116.035266462,908.5745
213,115.004125451,1105.135
214,115.076620657,365.222
215,116.072534235,1078.41
216,116.071847454,975.945,248,116.072048082,1115.42,
,,,249,116.071712113,1010.42
217,116.92849887,1587.18,250,116.928663348,1783.84,
218,116.928467175,1731.47,251,116.928588138,1606.315,
,,,252,116.928580658,1626.925
,,,253,116.934370754,368.922
219,116.959785756,1627.775,254,116.959776529,1688.615,
220,116.982986629,1453.44
221,117.019879151,1328.53
222,117.01957544,766.784
223,117.020313673,1195.23,255,117.019551046,1372.57,
,,,256,117.019443581,783.286
,,,257,117.019690069,1213.76
,,,258,117.019914813,1240.695
224,117.05577014,502.304
225,117.055765876,579.357,259,117.055797874,466.038,
,,,260,117.055793637,576.218
,,,261,117.075337895,1115.44
,,,262,117.9287775,1605.93
,,,263,117.928772642,1627.54
,,,264,117.963093836,1689.045
,,,265,118.05089278,1552.12
,,,266,118.050713676,1269.39
226,117.075816596,1076.38
227,118.050927843,1585.85
228,118.05161197,1229.78
229,118.95832161,1627.24,267,118.958343989,1688.77,
,,,268,119.036324822,139.526
,,,269,119.036322605,1101.07
,,,270,119.036323019,949.446
230,119.03632245,1198.0,271,119.036322895,1014.515,
,,,272,119.036322148,1240.69
,,,273,119.036323945,1851.45
,,,274,119.036322044,1292.15
,,,275,119.036322611,1767.51
,,,276,119.03632282,1193.31
231,119.036321554,1252.68,277,119.036322883,1068.18,
,,,278,119.036324389,238.928
232,119.036324661,934.7295
233,119.036325142,1316.22,279,119.036322971,1146.545,
,,,280,119.036321504,1416.73
234,119.036322774,1068.16,281,119.03632377,879.38,
,,,282,119.03632132,1364.315
235,119.036329077,138.8545,283,119.03632552,318.2515,
,,,284,119.036320232,1465.18
236,119.036318999,1732.61
237,119.036325617,1373.62,285,119.036320905,1558.52,
,,,286,119.036321098,1618.125
,,,287,119.036325925,490.298
,,,288,119.036324679,703.222
,,,289,119.036324529,758.693
,,,290,119.036324329,197.6685
,,,291,119.036325169,795.607
,,,292,119.036325046,439.716
,,,293,119.036325365,386.667
238,119.036323214,1578.64
239,119.036326159,1127.62
240,119.036323792,1023.07,294,119.036324252,832.024,
,,,295,119.036326439,539.313
241,119.036323919,1496.4,296,119.036320885,1659.115,
,,,297,119.036325822,619.276
,,,298,119.036320063,1916.36
,,,299,119.03632507,660.272
,,,300,119.036320051,1953.27
,,,301,119.036320668,1531.565
,,,302,119.036320743,1709.37
,,,303,121.040848526,508.505
,,,304,122.085750196,1115.45
,,,305,122.967824763,1586.95
,,,306,122.967785516,198.995
,,,307,124.00755075,1328.495
,,,308,124.991591567,1014.52
,,,309,125.001217606,1212.61
242,121.040761212,506.403
243,122.025416705,1333.22
244,122.08632758,1078.41
245,122.967739783,1545.82
246,123.902562124,1170.57
247,124.00768801,1287.53
248,124.992053183,998.35
249,125.001682649,1174.77,310,125.001009048,1254.09,
250,125.001652721,1217.85
251,125.035769871,551.5055
252,125.035808083,727.828,311,125.035654378,568.0175,
,,,312,125.035673832,777.141
,,,313,126.904864219,1813.285
,,,314,126.904835551,1779.71
,,,315,126.904843328,781.236
,,,316,127.076650868,1070.34
,,,317,128.03538152,975.706
,,,318,128.035472023,1313.99
,,,319,128.035106982,1515.01
,,,320,129.019650126,1043.35
253,126.033243232,719.622
254,126.056949041,1215.77
255,126.90493229,822.0025
256,128.035940097,1271.775
257,128.035737171,953.088
258,129.020246984,1034.59
259,129.01972766,1371.57
260,129.020395891,1250.63,321,129.019468051,1411.2,
261,129.019902883,1107.07,322,129.019802909,1290.08,
,,,323,129.019685481,1360.21
262,129.020120044,1318.235,324,129.019530194,1137.98,
263,129.020147841,937.458
264,129.020469607,1197.285
265,129.019938424,1156.245,325,129.019545999,975.3835,
,,,326,129.019399719,1485.045
266,129.019520405,904.142
267,129.019487286,801.628,327,129.019497546,930.383,
268,129.01948681,1462.42
269,129.019423042,467.455
270,129.019444541,697.07,328,129.019387748,876.458,
,,,329,129.019273432,475.33
,,,330,129.019807679,1216.635
271,129.019589167,1495.01
272,129.019484454,857.808,331,129.019382129,734.087,
,,,332,129.019912038,1246.72
,,,333,129.019365714,805.8415
,,,334,130.022901461,1043.335
,,,335,130.020876842,1121.56
273,130.023409577,1033.31
274,130.023078473,1371.58
275,130.023325751,1250.63
276,130.021599024,1090.71
277,130.023531932,1317.485
278,130.023135283,1156.31,336,130.022840983,1289.9,
279,130.023679231,1199.37,337,130.023159012,1359.66,
,,,338,130.023045863,1211.64
,,,339,130.02288481,1410.15
,,,340,130.051264068,855.1875
,,,341,130.087485494,979.657
280,130.051319608,834.432
281,130.087926754,984.099
282,130.088066661,943.102,342,130.087587452,1020.45,
,,,343,131.08267003,1722.845
,,,344,131.090810809,979.663
283,131.082811566,1693.72
284,131.091077143,984.1
285,131.091390369,943.101,345,131.090760074,1020.48,
,,,346,132.030400516,1338.87
286,132.030717827,1296.875,347,132.030420723,1105.18,
,,,348,132.092610851,979.511
,,,349,132.092551352,1018.81
,,,350,132.868095864,1210.105
,,,351,132.868181103,1246.46
,,,352,132.923554124,1814.62
287,132.031045075,1076.335
288,132.868788366,1209.85
289,133.015145776,1384.34,353,133.014349183,1501.17,
290,133.0144099,1487.295,354,133.015005616,1420.76,
,,,355,133.991911009,565.971
,,,356,134.01794525,1420.74
,,,357,134.047256562,833.7855
291,134.018247976,1384.39
292,134.047405517,793.3345,358,134.047218206,637.7195,
,,,359,134.865645312,1210.02
,,,360,134.865720127,1246.45
,,,361,134.893640556,1209.11
,,,362,134.893107546,1244.64
,,,363,135.030030113,1449.145
293,134.047281084,592.5125
294,134.866241595,1209.64
295,135.030040002,1418.25
296,135.030429734,1119.41,364,135.031357819,1000.01,
297,135.030689348,1310.81,365,135.030172232,1150.28,
,,,366,135.031404845,923.99
298,135.030155192,1457.1
299,135.030547379,1154.2,367,135.030257524,1353.29,
,,,368,135.030100743,1479.135
,,,369,135.03022011,1188.89
,,,370,136.033507674,1150.5
,,,371,136.03345856,1448.425
300,135.031541547,965.647
301,135.031563099,889.7875
302,136.033650671,1418.135
303,136.033884981,1119.41,372,136.034235092,923.904,
304,136.03365433,1457.05
305,136.033905345,1154.025
306,136.034188588,1312.12,373,136.03345904,1478.99,
,,,374,136.033470811,1187.18
,,,375,136.107667463,979.727
,,,376,136.863112891,1209.755
,,,377,136.863147766,1246.52
,,,378,137.034442613,1448.24
,,,379,137.035658947,664.375
307,136.03433527,887.743
308,136.108176812,943.099
309,137.034626897,1417.92
310,137.034624695,1456.925
311,137.034889503,1119.5
312,137.035791887,643.77
313,138.019773702,134.528
314,138.941679444,1615.72,380,138.941510752,1672.33,
,,,381,140.012007644,1373.845
,,,382,140.071903456,1136.75
315,140.012446315,1330.65
316,140.072380403,1157.76
317,140.072773845,1070.21,383,140.071882687,1197.23,
318,140.072406814,1107.205,384,140.071794538,926.804,
,,,385,140.071792773,978.7615
319,140.072298499,943.095
320,140.072141851,1341.98,386,140.071791777,1164.59,
,,,387,140.071823441,1386.38
,,,388,140.071743545,1473.41
,,,389,140.071890552,1062.33
,,,390,141.923828308,1851.48
,,,391,141.923780795,137.56
,,,392,142.999215543,1244.49
,,,393,144.012968026,709.481
,,,394,144.030524798,1002.195
,,,395,144.975552582,1584.95
321,142.051113729,457.777
322,142.051132957,510.506
323,142.999888582,1209.29
324,144.030754855,980.006
325,144.975582521,1544.85
326,145.015105101,1316.23
327,145.015482315,1251.65,396,145.014397026,1408.54,
328,145.01473713,1368.31,397,145.014704013,1212.23,
329,145.015489903,1185.32,398,145.014461496,1358.92,
,,,399,145.014678588,1290.82
,,,400,145.014752991,1245.52
,,,401,145.050663375,859.32
,,,402,145.062341032,1308.645
,,,403,145.098480243,1616.295
,,,404,146.018121547,1212.46
,,,405,146.028264122,588.514
,,,406,146.028244079,543.412
330,145.050970044,837.696
331,145.051039455,414.147
332,145.062901702,1267.03
333,145.098531162,1607.06
334,146.02840357,574.062,407,146.028107461,713.5835,
,,,408,146.046150411,1020.695
335,146.046583811,994.342
336,146.046796148,1271.71
337,146.046118069,1431.43,409,146.04630996,1313.99,
,,,410,146.101537505,1617.36
338,146.96650439,938.998,411,146.966122604,820.25,
339,147.03034458,1490.05,412,147.030233651,1371.46,
340,147.030353228,1454.985,413,147.030638906,1292.08,
341,147.030585821,1373.42
342,147.030840205,1326.59
343,147.031489339,1252.61,414,147.030125665,1414.76,
,,,415,147.030155517,1043.665
,,,416,148.033607459,1371.17
344,147.03163768,574.059
345,148.034271476,1326.575,417,148.033548591,1408.575,
,,,418,148.044227521,1039.39
,,,419,149.046642905,1039.27
,,,420,149.045891582,956.83
346,148.034034427,1372.87
347,148.044017245,510.504
348,148.044881442,1004.5975
349,148.044012755,459.251
350,149.047161719,1004.603
351,149.046366719,943.097,421,149.045817581,1115.42,
,,,422,149.045832533,1252.78
,,,423,150.023198174,900.164
,,,424,151.026419779,1053.96
,,,425,152.002699059,939.368
,,,426,152.029337163,1053.92
,,,427,152.986588866,1454.815
,,,428,153.030930165,1051.9
,,,429,153.030430254,1080.6
,,,430,154.06260675,1287.53
352,151.027100113,1025.11
353,152.003215393,923.6485
354,152.030057789,1025.11
355,152.986778477,1424.31
356,153.031541837,1034.195
357,154.063520011,1248.335,431,154.062312412,1363.03,
,,,432,154.062173166,1549.915
358,154.063035853,1320.33
359,154.06236009,1584.22
360,154.915731627,1627.95,433,154.915610888,1690.1,
,,,434,154.947373618,1759.05
,,,435,154.947757205,1531.06
361,154.947586873,1732.835
362,154.947716481,1492.55,436,154.947466874,1371.555,
,,,437,155.010240687,963.709
,,,438,155.065686513,1287.96
363,155.010886973,945.1415
364,156.914261082,1629.96,439,156.914027725,1690.98,
,,,440,157.013534722,926.8125
,,,441,157.051125469,1357.705
,,,442,158.046632404,1051.68
,,,443,158.911746241,113.545
,,,444,160.061871048,907.2825
,,,445,160.098019046,991.835
,,,446,160.842641473,1245.8
,,,447,160.911466937,112.912
,,,448,160.911471467,1877.41
365,157.01386473,906.194
366,157.051713361,1314.12
367,158.119393308,955.402
368,160.062091815,887.745
369,160.098596025,955.5615
370,160.949688004,1627.945,449,160.949559073,1689.06,
371,160.997249851,137.641
372,160.997756766,738.0825
373,160.997245652,215.2775
374,160.997196358,252.146
375,160.997225616,302.206,450,160.997012773,137.474,
,,,451,160.997099566,1853.485
376,160.997270184,428.4985,452,160.996985607,235.364,
377,160.997248429,379.2495,453,160.99702654,273.581,
378,160.997347388,563.803
